DDPairs,index
Lobeglitazone_Avanafil,29438
Lobeglitazone_Tizanidine,29439
Lobeglitazone_Haloperidol,29440
Lobeglitazone_Agomelatine,29441
Lobeglitazone_Cilostazol,29442
Lobeglitazone_Lonafarnib,29443
Lobeglitazone_Eluxadoline,29444
Lobeglitazone_Roflumilast,29445
Lobeglitazone_Belzutifan,29446
Lobeglitazone_Cyclopenthiazide,29447
Lobeglitazone_Quinethazone,29448
Lobeglitazone_Pipotiazine,29449
Lobeglitazone_Bumetanide,29450
Lobeglitazone_Risperidone,29451
Lobeglitazone_Desogestrel,29452
Lobeglitazone_Diazoxide,29453
Lobeglitazone_Indapamide,29454
Lobeglitazone_Chlorpromazine,29455
Lobeglitazone_Baclofen,29456
Lobeglitazone_Paliperidone,29457
Lobeglitazone_Liothyronine,29458
Lobeglitazone_Methotrimeprazine,29459
Lobeglitazone_Drospirenone,29460
Lobeglitazone_Levothyroxine,29461
Lobeglitazone_Lurasidone,29462
Lobeglitazone_Hydroflumethiazide,29463
Lobeglitazone_Etacrynic acid,29464
Lobeglitazone_Ziprasidone,29465
Lobeglitazone_Furosemide,29466
Lobeglitazone_Chlorothiazide,29467
Lobeglitazone_Dienogest,29468
Lobeglitazone_Medroxyprogesterone acetate,29469
Lobeglitazone_Mestranol,29470
Lobeglitazone_Cyclothiazide,29471
Lobeglitazone_Torasemide,29472
Lobeglitazone_Cyproterone acetate,29473
Lobeglitazone_Metolazone,29474
Lobeglitazone_Benzthiazide,29475
Lobeglitazone_Iloperidone,29476
Lobeglitazone_Isoniazid,29477
Lobeglitazone_Pentamidine,29478
Lobeglitazone_Articaine,29479
Lobeglitazone_Brexpiprazole,29480
Lobeglitazone_Aripiprazole,29481
Lobeglitazone_Ceritinib,29482
Lobeglitazone_Levonorgestrel,29483
Lobeglitazone_Polythiazide,29484
Lobeglitazone_Methyclothiazide,29485
Lobeglitazone_Norgestimate,29486
Lobeglitazone_Estradiol,29487
Lobeglitazone_Estrone sulfate,29488
Lobeglitazone_Etonogestrel,29489
Lobeglitazone_Chlorthalidone,29490
Lobeglitazone_Epitizide,29491
Lobeglitazone_Progesterone,29492
Lobeglitazone_Estetrol,29493
Lobeglitazone_Hydroxyprogesterone caproate,29494
Lobeglitazone_Norethisterone,29495
Lobeglitazone_Megestrol acetate,29496
Lobeglitazone_Ethynodiol diacetate,29497
Lobeglitazone_Ethinylestradiol,29498
Lobeglitazone_Mebutizide,29499
Lobeglitazone_Bendroflumethiazide,29500
Lobeglitazone_Niacin,29501
Lobeglitazone_Epinephrine,29502
Lobeglitazone_Pseudoephedrine,29503
Lobeglitazone_Quetiapine,29504
Lobeglitazone_Vorinostat,29505
Lobeglitazone_Hydrochlorothiazide,29506
Lobeglitazone_Piperazine,29507
Lobeglitazone_Trichlormethiazide,29508
Lobeglitazone_Asenapine,29509
Lobeglitazone_Fosamprenavir,29510
Lobeglitazone_5-(2-methylpiperazine-1-sulfonyl)isoquinoline,29511
Lobeglitazone_Pazufloxacin,29512
Lobeglitazone_Timolol,29513
Lobeglitazone_Pefloxacin,29514
Lobeglitazone_Sulfameter,29515
Lobeglitazone_Meticrane,29516
Lobeglitazone_Clopamide,29517
Lobeglitazone_Pindolol,29518
Lobeglitazone_Phthalylsulfathiazole,29519
Lobeglitazone_Bopindolol,29520
Lobeglitazone_Prulifloxacin,29521
Lobeglitazone_Ciprofloxacin,29522
Lobeglitazone_Atenolol,29523
Lobeglitazone_Sulfamazone,29524
Lobeglitazone_Celecoxib,29525
Lobeglitazone_Sulfaphenazole,29526
Lobeglitazone_Ofloxacin,29527
Lobeglitazone_Piretanide,29528
Lobeglitazone_Sulfachlorpyridazine,29529
Lobeglitazone_Dexpropranolol,29530
Lobeglitazone_Nemonoxacin,29531
Lobeglitazone_Succinylsulfathiazole,29532
Lobeglitazone_Delafloxacin,29533
Lobeglitazone_Esatenolol,29534
Lobeglitazone_Pipemidic acid,29535
Lobeglitazone_Bupranolol,29536
Lobeglitazone_Acetyl sulfisoxazole,29537
Lobeglitazone_Anisodamine,29538
Lobeglitazone_Sulfamerazine,29539
Lobeglitazone_Mepindolol,29540
Lobeglitazone_Bufuralol,29541
Lobeglitazone_Hydroxychloroquine,29542
Lobeglitazone_Sulfaisodimidine,29543
Lobeglitazone_Arotinolol,29544
Lobeglitazone_Practolol,29545
Lobeglitazone_Indenolol,29546
Lobeglitazone_Levofloxacin,29547
Lobeglitazone_Nalidixic acid,29548
Lobeglitazone_Bevantolol,29549
Lobeglitazone_Indisulam,29550
Lobeglitazone_Buthiazide,29551
Lobeglitazone_Clofenamide,29552
Lobeglitazone_Sulfamethoxypyridazine,29553
Lobeglitazone_Garenoxacin,29554
Lobeglitazone_Acebutolol,29555
Lobeglitazone_Sulfanitran,29556
Lobeglitazone_Nadolol,29557
Lobeglitazone_Levobetaxolol,29558
Lobeglitazone_Mitapivat,29559
Lobeglitazone_Sulfacytine,29560
Lobeglitazone_Difloxacin,29561
Lobeglitazone_Sulfaquinoxaline,29562
Lobeglitazone_Oxprenolol,29563
Lobeglitazone_Epanolol,29564
Lobeglitazone_Rufloxacin,29565
Lobeglitazone_Probenecid,29566
Lobeglitazone_Temafloxacin,29567
Lobeglitazone_Fleroxacin,29568
Lobeglitazone_Phentermine,29569
Lobeglitazone_Ertugliflozin,29570
Lobeglitazone_Carvedilol,29571
Lobeglitazone_Sulfaperin,29572
Lobeglitazone_Rosuvastatin,29573
Lobeglitazone_Sulfaguanidine,29574
Lobeglitazone_Bisoprolol,29575
Lobeglitazone_Methazolamide,29576
Lobeglitazone_Enoxacin,29577
Lobeglitazone_Fenquizone,29578
Lobeglitazone_Sulfamethizole,29579
Lobeglitazone_Sulfametopyrazine,29580
Lobeglitazone_Sulfapyridine,29581
Lobeglitazone_Nebivolol,29582
Lobeglitazone_Gemifloxacin,29583
Lobeglitazone_Clorsulon,29584
Lobeglitazone_Grepafloxacin,29585
Lobeglitazone_Orbifloxacin,29586
Lobeglitazone_Glymidine,29587
Lobeglitazone_Bucindolol,29588
Lobeglitazone_Chlorsulfaquinoxaline,29589
Lobeglitazone_Sulfamethazine,29590
Lobeglitazone_Sulfadoxine,29591
Lobeglitazone_Lomefloxacin,29592
Lobeglitazone_Moxifloxacin,29593
Lobeglitazone_Xipamide,29594
Lobeglitazone_Talinolol,29595
Lobeglitazone_Sulfametrole,29596
Lobeglitazone_Azosemide,29597
Lobeglitazone_Clorexolone,29598
Lobeglitazone_Sulfadimethoxine,29599
Lobeglitazone_Labetalol,29600
Lobeglitazone_Gatifloxacin,29601
Lobeglitazone_Sulfaethoxypyridazine,29602
Lobeglitazone_Mefruside,29603
Lobeglitazone_Sparfloxacin,29604
Lobeglitazone_Zonisamide,29605
Lobeglitazone_Propafenone,29606
Lobeglitazone_Enrofloxacin,29607
Lobeglitazone_Sulfamoxole,29608
Lobeglitazone_Betaxolol,29609
Lobeglitazone_Hydroxyfasudil,29610
Lobeglitazone_Cinoxacin,29611
Lobeglitazone_Rosoxacin,29612
Lobeglitazone_Bosentan,29613
Lobeglitazone_Celiprolol,29614
Lobeglitazone_Cloranolol,29615
Lobeglitazone_Acetazolamide,29616
Lobeglitazone_Vemurafenib,29617
Lobeglitazone_Diclofenamide,29618
Lobeglitazone_Oxolinic acid,29619
Lobeglitazone_Sulfathiourea,29620
Lobeglitazone_Tamsulosin,29621
Lobeglitazone_Tertatolol,29622
Lobeglitazone_Alprenolol,29623
Lobeglitazone_Fasudil,29624
Lobeglitazone_Ethoxzolamide,29625
Lobeglitazone_Sulfadicramide,29626
Lobeglitazone_Norfloxacin,29627
Lobeglitazone_Penbutolol,29628
Lobeglitazone_Sumatriptan,29629
Lobeglitazone_Sarafloxacin,29630
Lobeglitazone_Metoprolol,29631
Lobeglitazone_Sulfametomidine,29632
Lobeglitazone_Flumequine,29633
Lobeglitazone_Tolazamide,29634
Lobeglitazone_Chlorpropamide,29635
Lobeglitazone_Glyburide,29636
Lobeglitazone_Glipizide,29637
Lobeglitazone_Metahexamide,29638
Lobeglitazone_Gliquidone,29639
Lobeglitazone_Acetohexamide,29640
Lobeglitazone_Carbutamide,29641
Lobeglitazone_Glibornuride,29642
Lobeglitazone_Glisoxepide,29643
Lobeglitazone_Tolbutamide,29644
Lobeglitazone_Gliclazide,29645
Ipragliflozin_Oxaprotiline,29646
Ipragliflozin_Imipramine oxide,29647
Ipragliflozin_Opipramol,29648
Ipragliflozin_Amineptine,29649
Ipragliflozin_Doxepin,29650
Ipragliflozin_Tianeptine,29651
Ipragliflozin_Dibenzepin,29652
Ipragliflozin_Protriptyline,29653
Ipragliflozin_Dimetacrine,29654
Ipragliflozin_Imipramine,29655
Ipragliflozin_Amitriptyline,29656
Ipragliflozin_Tiratricol,29657
Ipragliflozin_Iprindole,29658
Ipragliflozin_Amoxapine,29659
Ipragliflozin_Quinupramine,29660
Ipragliflozin_Dosulepin,29661
Ipragliflozin_Trimipramine,29662
Ipragliflozin_Nortriptyline,29663
Ipragliflozin_Clomipramine,29664
Ipragliflozin_Melitracen,29665
Ipragliflozin_Desipramine,29666
Ipragliflozin_Lofepramine,29667
Ipragliflozin_Amitriptylinoxide,29668
Ipragliflozin_Procaine,29669
Ipragliflozin_GLPG-0492,29670
Ipragliflozin_Nitroaspirin,29671
Ipragliflozin_Iproniazid,29672
Ipragliflozin_Guacetisal,29673
Ipragliflozin_Mesterolone,29674
Ipragliflozin_Mesalazine,29675
Ipragliflozin_Pirlindole,29676
Ipragliflozin_Pheniprazine,29677
Ipragliflozin_Dapagliflozin,29678
Ipragliflozin_Empagliflozin,29679
Ipragliflozin_Phenoxypropazine,29680
"Ipragliflozin_7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline",29681
Ipragliflozin_Methyltestosterone,29682
Ipragliflozin_Testosterone,29683
Ipragliflozin_Octamoxin,29684
Ipragliflozin_Phenelzine,29685
Ipragliflozin_Thiosalicylic acid,29686
Ipragliflozin_Selegiline,29687
Ipragliflozin_Testosterone propionate,29688
Ipragliflozin_Canagliflozin,29689
Ipragliflozin_Nialamide,29690
Ipragliflozin_Hydracarbazine,29691
Ipragliflozin_Stanozolol,29692
Ipragliflozin_Isocarboxazid,29693
Ipragliflozin_Phenyl aminosalicylate,29694
Ipragliflozin_Diflunisal,29695
Ipragliflozin_Minaprine,29696
Ipragliflozin_Caroxazone,29697
Ipragliflozin_Nandrolone,29698
Ipragliflozin_Testosterone undecanoate,29699
Ipragliflozin_Fluoxymesterone,29700
Ipragliflozin_Testosterone cypionate,29701
Ipragliflozin_Pivhydrazine,29702
Ipragliflozin_Clorgiline,29703
Ipragliflozin_Furazolidone,29704
Ipragliflozin_Mebanazine,29705
Ipragliflozin_Aminosalicylic acid,29706
Ipragliflozin_Stanolone,29707
Ipragliflozin_Rasagiline,29708
Ipragliflozin_Safrazine,29709
Ipragliflozin_Pargyline,29710
Ipragliflozin_Oxymetholone,29711
Ipragliflozin_Moclobemide,29712
Ipragliflozin_Nandrolone phenpropionate,29713
Ipragliflozin_Linezolid,29714
Ipragliflozin_Procarbazine,29715
Ipragliflozin_Safinamide,29716
Ipragliflozin_Brofaromine,29717
Ipragliflozin_Methyl salicylate,29718
Ipragliflozin_Benmoxin,29719
Ipragliflozin_Testosterone enanthate,29720
Ipragliflozin_Oxandrolone,29721
Ipragliflozin_Toloxatone,29722
Ipragliflozin_Nandrolone decanoate,29723
Ipragliflozin_Tranylcypromine,29724
Ipragliflozin_Hydrocortisone cypionate,29725
Ipragliflozin_Clobetasol,29726
Ipragliflozin_Prednicarbate,29727
Ipragliflozin_Fludrocortisone,29728
Ipragliflozin_Flumethasone,29729
Ipragliflozin_Fluocinonide,29730
Ipragliflozin_Fluocortolone pivalate,29731
Ipragliflozin_Prednisolone acetate,29732
Ipragliflozin_Prednisone,29733
Ipragliflozin_Prednylidene,29734
Ipragliflozin_Mometasone furoate,29735
Ipragliflozin_Methylprednisolone,29736
Ipragliflozin_Clobetasone,29737
Ipragliflozin_Fluticasone propionate,29738
Ipragliflozin_Melengestrol,29739
Ipragliflozin_Cortisone acetate,29740
Ipragliflozin_Clocortolone,29741
Ipragliflozin_Loteprednol,29742
Ipragliflozin_Fluprednidene acetate,29743
Ipragliflozin_Hydrocortisone acetate,29744
Ipragliflozin_Fluticasone furoate,29745
Ipragliflozin_Difluprednate,29746
Ipragliflozin_Budesonide,29747
Ipragliflozin_Fluocortolone caproate,29748
Ipragliflozin_Fluclorolone,29749
Ipragliflozin_Hydrocortisone aceponate,29750
Ipragliflozin_Fluticasone,29751
Ipragliflozin_Flurandrenolide,29752
Ipragliflozin_Methylprednisolone aceponate,29753
Ipragliflozin_Hydrocortisone butyrate,29754
Ipragliflozin_Aldosterone,29755
Ipragliflozin_Flunisolide,29756
Ipragliflozin_Medrysone,29757
Ipragliflozin_Melengestrol acetate,29758
Ipragliflozin_Betamethasone,29759
Ipragliflozin_Ulobetasol,29760
Ipragliflozin_Hydrocortisone valerate,29761
Ipragliflozin_Alclometasone,29762
Ipragliflozin_Hydrocortisone probutate,29763
Ipragliflozin_Betamethasone phosphate,29764
Ipragliflozin_Halometasone,29765
Ipragliflozin_Clocortolone acetate,29766
Ipragliflozin_Amcinonide,29767
Ipragliflozin_Difluocortolone,29768
Ipragliflozin_Formocortal,29769
Ipragliflozin_Cortivazol,29770
Ipragliflozin_Desonide,29771
Ipragliflozin_Dexamethasone isonicotinate,29772
Ipragliflozin_Prednisolone hemisuccinate,29773
Ipragliflozin_Mometasone,29774
Ipragliflozin_Tixocortol,29775
Ipragliflozin_Prednisone acetate,29776
Ipragliflozin_Fluorometholone,29777
Ipragliflozin_Triamcinolone,29778
Ipragliflozin_Fluocinolone acetonide,29779
Ipragliflozin_Fluprednidene,29780
Ipragliflozin_Hydrocortisone,29781
Ipragliflozin_Prednisolone,29782
Ipragliflozin_Fluocortolone,29783
Ipragliflozin_Halcinonide,29784
Ipragliflozin_Cortisone,29785
Ipragliflozin_Fluperolone,29786
Ipragliflozin_Clobetasol propionate,29787
Ipragliflozin_Paramethasone,29788
Ipragliflozin_Dexamethasone acetate,29789
Ipragliflozin_Prednisolone phosphate,29790
Ipragliflozin_Trilostane,29791
Ipragliflozin_Fluprednisolone,29792
Ipragliflozin_Dexamethasone,29793
Ipragliflozin_Fluocortin,29794
Ipragliflozin_Methylprednisolone hemisuccinate,29795
Ipragliflozin_Rimexolone,29796
Ipragliflozin_Hydrocortisone succinate,29797
Ipragliflozin_Desoximetasone,29798
Ipragliflozin_Beclomethasone dipropionate,29799
Ipragliflozin_Meprednisone,29800
Ipragliflozin_Deflazacort,29801
Ipragliflozin_Cloprednol,29802
Ipragliflozin_Diflorasone,29803
Ipragliflozin_Ciclesonide,29804
Ipragliflozin_Allicin,29805
Ipragliflozin_Anagliptin,29806
Ipragliflozin_Omarigliptin,29807
Ipragliflozin_Carmegliptin,29808
"Ipragliflozin_2,4-thiazolidinedione",29809
Ipragliflozin_Sotagliflozin,29810
Ipragliflozin_Metahexamide,29811
Ipragliflozin_Balaglitazone,29812
Ipragliflozin_Luseogliflozin,29813
Ipragliflozin_Gemigliptin,29814
Ipragliflozin_Tofogliflozin,29815
Ipragliflozin_Carbutamide,29816
Ipragliflozin_Englitazone,29817
Ipragliflozin_Teneligliptin,29818
Ipragliflozin_Remogliflozin etabonate,29819
Ipragliflozin_Fluconazole,29820
Ipragliflozin_Evogliptin,29821
Ipragliflozin_Levamlodipine,29822
Ipragliflozin_Netoglitazone,29823
Ipragliflozin_Diltiazem,29824
Ipragliflozin_Aranidipine,29825
Ipragliflozin_Tolazamide,29826
Ipragliflozin_Fluoxetine,29827
Ipragliflozin_Duloxetine,29828
Ipragliflozin_Cilnidipine,29829
Ipragliflozin_Cinnarizine,29830
Ipragliflozin_Ritanserin,29831
Ipragliflozin_Cibenzoline,29832
Ipragliflozin_Chlorpropamide,29833
Ipragliflozin_Glyburide,29834
Ipragliflozin_Ethosuximide,29835
Ipragliflozin_Nimesulide,29836
Ipragliflozin_Dexverapamil,29837
Ipragliflozin_Quinine,29838
Ipragliflozin_Bisegliptin,29839
Ipragliflozin_Nicardipine,29840
Ipragliflozin_Dexniguldipine,29841
Ipragliflozin_Glipizide,29842
Ipragliflozin_Mibefradil,29843
Ipragliflozin_Bromocriptine,29844
Ipragliflozin_Gosogliptin,29845
Ipragliflozin_Penfluridol,29846
Ipragliflozin_Carboxyamidotriazole,29847
Ipragliflozin_Nisoldipine,29848
Ipragliflozin_Mitiglinide,29849
Ipragliflozin_Naftopidil,29850
Ipragliflozin_Sulfamethoxazole,29851
Ipragliflozin_Desvenlafaxine,29852
Ipragliflozin_Milnacipran,29853
Ipragliflozin_Sertraline,29854
Ipragliflozin_Caroverine,29855
Ipragliflozin_Clinafloxacin,29856
Ipragliflozin_Lidoflazine,29857
Ipragliflozin_Azelnidipine,29858
Ipragliflozin_Alogliptin,29859
Ipragliflozin_Bencyclane,29860
Ipragliflozin_Nilvadipine,29861
Ipragliflozin_Lomerizine,29862
Ipragliflozin_Mifepristone,29863
Ipragliflozin_Troglitazone,29864
Ipragliflozin_Bepridil,29865
Ipragliflozin_Indalpine,29866
Ipragliflozin_Gallopamil,29867
Ipragliflozin_Amiodarone,29868
Ipragliflozin_Cyclandelate,29869
Ipragliflozin_Darodipine,29870
Ipragliflozin_Sunitinib,29871
Ipragliflozin_Loperamide,29872
Ipragliflozin_Nitrendipine,29873
Ipragliflozin_Linagliptin,29874
Ipragliflozin_Pioglitazone,29875
Ipragliflozin_Venlafaxine,29876
Ipragliflozin_Seletracetam,29877
Ipragliflozin_Terodiline,29878
Ipragliflozin_Miglitol,29879
Ipragliflozin_Benazepril,29880
Ipragliflozin_Tranilast,29881
Ipragliflozin_AICA ribonucleotide,29882
Ipragliflozin_Trimebutine,29883
Ipragliflozin_Dotarizine,29884
Ipragliflozin_Fendiline,29885
Ipragliflozin_Dapoxetine,29886
Ipragliflozin_Phenformin,29887
Ipragliflozin_Gliquidone,29888
Ipragliflozin_AMG-222,29889
Ipragliflozin_Efonidipine,29890
Ipragliflozin_Eperisone,29891
Ipragliflozin_Acetohexamide,29892
Ipragliflozin_Sotalol,29893
Ipragliflozin_Nifedipine,29894
Ipragliflozin_Escitalopram,29895
Ipragliflozin_Prenylamine,29896
Ipragliflozin_Fluspirilene,29897
Ipragliflozin_Acetylsalicylic acid,29898
Ipragliflozin_Disopyramide,29899
Ipragliflozin_Lipoic acid,29900
Ipragliflozin_Pinaverium,29901
Ipragliflozin_Perhexiline,29902
Ipragliflozin_Nefazodone,29903
Ipragliflozin_Isradipine,29904
Ipragliflozin_Amlodipine,29905
Ipragliflozin_Tetrahydropalmatine,29906
Ipragliflozin_Benidipine,29907
Ipragliflozin_Rosiglitazone,29908
Ipragliflozin_Pregabalin,29909
Ipragliflozin_Trimethadione,29910
Ipragliflozin_Xylometazoline,29911
Ipragliflozin_Felodipine,29912
Ipragliflozin_Rivoglitazone,29913
Ipragliflozin_Citalopram,29914
Ipragliflozin_Zimelidine,29915
Ipragliflozin_Sitagliptin,29916
Ipragliflozin_Paroxetine,29917
Ipragliflozin_Sulfisoxazole,29918
Ipragliflozin_Metformin,29919
Ipragliflozin_Lobeglitazone,29920
Ipragliflozin_Emopamil,29921
Ipragliflozin_Vinpocetine,29922
Ipragliflozin_Voglibose,29923
Ipragliflozin_Flunarizine,29924
Ipragliflozin_Vildagliptin,29925
Ipragliflozin_Repaglinide,29926
Ipragliflozin_Glibornuride,29927
Ipragliflozin_Benfluorex,29928
Ipragliflozin_Barnidipine,29929
Ipragliflozin_Lacidipine,29930
Ipragliflozin_Fluvoxamine,29931
Ipragliflozin_Methsuximide,29932
Ipragliflozin_Clevidipine,29933
Ipragliflozin_Nimodipine,29934
Ipragliflozin_Acarbose,29935
Ipragliflozin_Indomethacin,29936
Ipragliflozin_Lercanidipine,29937
Ipragliflozin_Levomilnacipran,29938
Ipragliflozin_Agmatine,29939
Ipragliflozin_Nylidrin,29940
Ipragliflozin_WIN 55212-2,29941
Ipragliflozin_Tetrandrine,29942
Ipragliflozin_Saxagliptin,29943
Ipragliflozin_Verapamil,29944
Ipragliflozin_Manidipine,29945
Ipragliflozin_Sulfadiazine,29946
Ipragliflozin_Niguldipine,29947
Ipragliflozin_Glisoxepide,29948
Ipragliflozin_Buformin,29949
Ipragliflozin_Ciglitazone,29950
Ipragliflozin_Tolbutamide,29951
Ipragliflozin_Gliclazide,29952
Ipragliflozin_Alaproclate,29953
Ipragliflozin_Cyclopenthiazide,29954
Ipragliflozin_Quinethazone,29955
Ipragliflozin_Pipotiazine,29956
Ipragliflozin_Bumetanide,29957
Ipragliflozin_Risperidone,29958
Ipragliflozin_Desogestrel,29959
Ipragliflozin_Diazoxide,29960
Ipragliflozin_Indapamide,29961
Ipragliflozin_Chlorpromazine,29962
Ipragliflozin_Baclofen,29963
Ipragliflozin_Paliperidone,29964
Ipragliflozin_Liothyronine,29965
Ipragliflozin_Methotrimeprazine,29966
Ipragliflozin_Drospirenone,29967
Ipragliflozin_Levothyroxine,29968
Ipragliflozin_Lurasidone,29969
Ipragliflozin_Hydroflumethiazide,29970
Ipragliflozin_Etacrynic acid,29971
Ipragliflozin_Ziprasidone,29972
Ipragliflozin_Danazol,29973
Ipragliflozin_Furosemide,29974
Ipragliflozin_Dabrafenib,29975
Ipragliflozin_Chlorothiazide,29976
Ipragliflozin_Dienogest,29977
Ipragliflozin_Medroxyprogesterone acetate,29978
Ipragliflozin_Mestranol,29979
Ipragliflozin_Cyclothiazide,29980
Ipragliflozin_Torasemide,29981
Ipragliflozin_Cyproterone acetate,29982
Ipragliflozin_Metolazone,29983
Ipragliflozin_Benzthiazide,29984
Ipragliflozin_Iloperidone,29985
Ipragliflozin_Isoniazid,29986
Ipragliflozin_Pentamidine,29987
Ipragliflozin_Haloperidol,29988
Ipragliflozin_Articaine,29989
Ipragliflozin_Brexpiprazole,29990
Ipragliflozin_Aripiprazole,29991
Ipragliflozin_Ceritinib,29992
Ipragliflozin_Levonorgestrel,29993
Ipragliflozin_Polythiazide,29994
Ipragliflozin_Methyclothiazide,29995
Ipragliflozin_Norgestimate,29996
Ipragliflozin_Estradiol,29997
Ipragliflozin_Nilotinib,29998
Ipragliflozin_Estrone sulfate,29999
Ipragliflozin_Etonogestrel,30000
Ipragliflozin_Chlorthalidone,30001
Ipragliflozin_Epitizide,30002
Ipragliflozin_Progesterone,30003
Ipragliflozin_Estetrol,30004
Ipragliflozin_Darunavir,30005
Ipragliflozin_Hydroxyprogesterone caproate,30006
Ipragliflozin_Norethisterone,30007
Ipragliflozin_Megestrol acetate,30008
Ipragliflozin_Ethynodiol diacetate,30009
Ipragliflozin_Ethinylestradiol,30010
Ipragliflozin_Mebutizide,30011
Ipragliflozin_Bendroflumethiazide,30012
Ipragliflozin_Phenytoin,30013
Ipragliflozin_Niacin,30014
Ipragliflozin_Epinephrine,30015
Ipragliflozin_Pseudoephedrine,30016
Ipragliflozin_Quetiapine,30017
Ipragliflozin_Tipranavir,30018
Ipragliflozin_Vorinostat,30019
Ipragliflozin_Hydrochlorothiazide,30020
Ipragliflozin_Nelfinavir,30021
Ipragliflozin_Piperazine,30022
Ipragliflozin_Trichlormethiazide,30023
Ipragliflozin_Indinavir,30024
Ipragliflozin_Asenapine,30025
Ipragliflozin_Fosamprenavir,30026
Ipragliflozin_5-(2-methylpiperazine-1-sulfonyl)isoquinoline,30027
Ipragliflozin_Pazufloxacin,30028
Ipragliflozin_Timolol,30029
Ipragliflozin_Pefloxacin,30030
Ipragliflozin_Sulfameter,30031
Ipragliflozin_Meticrane,30032
Ipragliflozin_Clopamide,30033
Ipragliflozin_Pindolol,30034
Ipragliflozin_Phthalylsulfathiazole,30035
Ipragliflozin_Bopindolol,30036
Ipragliflozin_Prulifloxacin,30037
Ipragliflozin_Ciprofloxacin,30038
Ipragliflozin_Atenolol,30039
Ipragliflozin_Sulfamazone,30040
Ipragliflozin_Celecoxib,30041
Ipragliflozin_Sulfaphenazole,30042
Ipragliflozin_Ofloxacin,30043
Ipragliflozin_Piretanide,30044
Ipragliflozin_Sulfachlorpyridazine,30045
Ipragliflozin_Dexpropranolol,30046
Ipragliflozin_Nemonoxacin,30047
Ipragliflozin_Succinylsulfathiazole,30048
Ipragliflozin_Delafloxacin,30049
Ipragliflozin_Esatenolol,30050
Ipragliflozin_Pipemidic acid,30051
Ipragliflozin_Bupranolol,30052
Ipragliflozin_Acetyl sulfisoxazole,30053
Ipragliflozin_Anisodamine,30054
Ipragliflozin_Sulfamerazine,30055
Ipragliflozin_Mepindolol,30056
Ipragliflozin_Bufuralol,30057
Ipragliflozin_Hydroxychloroquine,30058
Ipragliflozin_Sulfaisodimidine,30059
Ipragliflozin_Arotinolol,30060
Ipragliflozin_Practolol,30061
Ipragliflozin_Indenolol,30062
Ipragliflozin_Levofloxacin,30063
Ipragliflozin_Nalidixic acid,30064
Ipragliflozin_Bevantolol,30065
Ipragliflozin_Indisulam,30066
Ipragliflozin_Buthiazide,30067
Ipragliflozin_Clofenamide,30068
Ipragliflozin_Sulfamethoxypyridazine,30069
Ipragliflozin_Garenoxacin,30070
Ipragliflozin_Propranolol,30071
Ipragliflozin_Acebutolol,30072
Ipragliflozin_Sulfanitran,30073
Ipragliflozin_Nadolol,30074
Ipragliflozin_Levobetaxolol,30075
Ipragliflozin_Mitapivat,30076
Ipragliflozin_Sulfacytine,30077
Ipragliflozin_Difloxacin,30078
Ipragliflozin_Sulfaquinoxaline,30079
Ipragliflozin_Oxprenolol,30080
Ipragliflozin_Epanolol,30081
Ipragliflozin_Rufloxacin,30082
Ipragliflozin_Probenecid,30083
Ipragliflozin_Temafloxacin,30084
Ipragliflozin_Fleroxacin,30085
Ipragliflozin_Phentermine,30086
Ipragliflozin_Ertugliflozin,30087
Ipragliflozin_Carvedilol,30088
Ipragliflozin_Sulfaperin,30089
Ipragliflozin_Rosuvastatin,30090
Ipragliflozin_Sulfaguanidine,30091
Ipragliflozin_Bisoprolol,30092
Ipragliflozin_Methazolamide,30093
Ipragliflozin_Enoxacin,30094
Ipragliflozin_Fenquizone,30095
Ipragliflozin_Sulfamethizole,30096
Ipragliflozin_Sulfametopyrazine,30097
Ipragliflozin_Sulfapyridine,30098
Ipragliflozin_Nebivolol,30099
Ipragliflozin_Gemifloxacin,30100
Ipragliflozin_Clorsulon,30101
Ipragliflozin_Grepafloxacin,30102
Ipragliflozin_Orbifloxacin,30103
Ipragliflozin_Glymidine,30104
Ipragliflozin_Bucindolol,30105
Ipragliflozin_Chlorsulfaquinoxaline,30106
Ipragliflozin_Sulfamethazine,30107
Ipragliflozin_Sulfadoxine,30108
Ipragliflozin_Lomefloxacin,30109
Ipragliflozin_Moxifloxacin,30110
Ipragliflozin_Xipamide,30111
Ipragliflozin_Talinolol,30112
Ipragliflozin_Sulfametrole,30113
Ipragliflozin_Azosemide,30114
Ipragliflozin_Clorexolone,30115
Ipragliflozin_Sulfadimethoxine,30116
Ipragliflozin_Labetalol,30117
Ipragliflozin_Gatifloxacin,30118
Ipragliflozin_Sulfaethoxypyridazine,30119
Ipragliflozin_Mefruside,30120
Ipragliflozin_Sparfloxacin,30121
Ipragliflozin_Zonisamide,30122
Ipragliflozin_Propafenone,30123
Ipragliflozin_Enrofloxacin,30124
Ipragliflozin_Sulfamoxole,30125
Ipragliflozin_Betaxolol,30126
Ipragliflozin_Hydroxyfasudil,30127
Ipragliflozin_Cinoxacin,30128
Ipragliflozin_Rosoxacin,30129
Ipragliflozin_Bosentan,30130
Ipragliflozin_Celiprolol,30131
Ipragliflozin_Cloranolol,30132
Ipragliflozin_Acetazolamide,30133
Ipragliflozin_Vemurafenib,30134
Ipragliflozin_Diclofenamide,30135
